airdrop_name,positive,neutral,negative,total_words,total_upvotes,comment_count,average_comment_length,scam_probability,is_scam,total,positive_percentage,neutral_percentage,negative_percentage
Clone,396.3348004,0.0,5039.493615,7847.0,117649.0,132.0,10592.0,0.591711331,True,0.0,7.291157302,0.0,92.7088427
Symbiotic,200078.7135,0.0,579430.3928,4193.0,5197311.0,175.0,3789.0,90.47261611,True,0.0,25.66727083,0.0,74.33272917
SuperBoring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Mocaverse,0.796501827,0.0,2.185078454,708.0,56.0,28.0,483.0,0.001961266,False,0.0,26.71408287,0.0,73.28591713
Allora,0.0,0.0,0.0,508.0,1346.0,7.0,651.0,0.0,False,0.0,0.0,0.0,0.0
Jupiter,218.9878159,0.0,36.92759626,2216.0,20687.0,55.0,1950.0,-0.082157139,False,0.0,85.57038986,0.0,14.42961014
Kroma,83.29789234,0.0,0.403795876,1205.0,714.0,38.0,558.0,-0.068791781,False,0.0,99.51757738,0.0,0.482422618
Amphor,2.331280513,0.0,0.0,157.0,20.0,4.0,81.0,-0.01484892,False,0.0,100.0,0.0,0.0
LI.FI,52.78804732,0.0,223.2512069,2608.0,831.0,83.0,2024.0,0.065361641,True,0.0,19.12338427,0.0,80.87661573
ZKcandy,0.462437847,0.0,0.0,18.0,2.0,1.0,7.0,-0.025690992,False,0.0,100.0,0.0,0.0
Napier Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Gate.io,9167.028406,0.0,22244.77501,10986.0,990124.0,327.0,8695.0,1.190401111,True,0.0,29.1833878,0.0,70.8166122
Sunrise,11.40281705,0.0,340.0856847,1090.0,1988.0,35.0,713.0,0.301543915,True,0.0,3.244150803,0.0,96.7558492
DeBank,153.2134468,0.0,22.36945945,2350.0,890.0,80.0,2338.0,-0.055678292,False,0.0,87.25988769,0.0,12.74011231
Rage Trade,51.22507309,0.0,2835.565432,512.0,30078.0,9.0,505.0,5.438164763,True,0.0,1.774464514,0.0,98.22553549
Zircuit,22.89706302,0.0,3.554853728,796.0,286.0,25.0,613.0,-0.024299258,False,0.0,86.56107321,0.0,13.43892679
Super Champs,8.477097924,0.0,0.0,171.0,16.0,4.0,13.0,-0.049573672,False,0.0,100.0,0.0,0.0
Injera,61.2324715,0.0,22.55815793,357.0,365.0,16.0,257.0,-0.108331411,False,0.0,73.07794668,0.0,26.92205332
PredX,14.62059869,0.0,2.593774522,111.0,476.0,7.0,48.0,-0.108349767,False,0.0,84.93250674,0.0,15.06749326
Units,873.1236515,0.0,6914.111742,20592.0,132564.0,329.0,24600.0,0.293365778,True,0.0,11.21224167,0.0,88.78775833
Camp Network,4.711629314,0.0,267.1132966,2357.0,4488.0,43.0,6290.0,0.111328667,True,0.0,1.733332327,0.0,98.26666767
Rivalz Network,14.75703008,0.0,0.0,737.0,63.0,17.0,619.0,-0.020023107,False,0.0,100.0,0.0,0.0
10K Dex,0.0,0.0,0.0,663.0,4.0,13.0,472.0,0.0,False,0.0,0.0,0.0,0.0
squid,5333.637363,0.0,14592.36528,10304.0,464798.0,271.0,8831.0,0.898556669,True,0.0,26.76722199,0.0,73.23277801
GOAT Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Hybrid,4741.758108,0.0,1301.304759,8177.0,73744.0,178.0,10937.0,-0.420747627,False,0.0,78.46613898,0.0,21.53386102
LazyOtter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Zerion,7.713437044,0.0,0.0,543.0,19111.0,8.0,1215.0,-0.014205225,False,0.0,100.0,0.0,0.0
Chirp,693.8999672,0.0,738.1677795,3313.0,142040.0,106.0,3636.0,0.013361851,True,0.0,48.45440928,0.0,51.54559072
Zebra,1237.802731,0.0,7664.350096,2734.0,121878.0,55.0,1782.0,2.350602548,True,0.0,13.90453247,0.0,86.09546753
AI Gram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Cog Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
StakeStone,0.0,0.0,0.0,307.0,1.0,8.0,325.0,0.0,False,0.0,0.0,0.0,0.0
Mantle,672.7415697,0.0,1505.469523,9831.0,71693.0,336.0,21291.0,0.084704298,True,0.0,30.8850493,0.0,69.1149507
Superposition,0.93131695,0.0,9.627891351,1769.0,1146.0,34.0,1766.0,0.004916096,False,0.0,8.819950541,0.0,91.18004946
Symmetry Trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Adrena,1577.581638,0.0,1904.43159,5705.0,78782.0,79.0,3288.0,0.057291841,True,0.0,45.3065952,0.0,54.6934048
Movement,15523.13032,0.0,46567.46853,23720.0,778926.0,380.0,33668.0,1.30878323,True,0.0,25.00077405,0.0,74.99922595
NX Finance,5.340808518,0.0,0.990590128,851.0,186.0,26.0,748.0,-0.00511189,False,0.0,84.35432385,0.0,15.64567615
Superposition Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
ORA,171133.2472,0.0,597675.8165,315006.0,12300609.0,6007.0,454329.0,1.354077603,True,0.0,22.25952519,0.0,77.74047481
GammaSwap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Unite,67561.33801,0.0,55987.97087,25428.0,2324420.0,640.0,38491.0,-0.455142644,False,0.0,54.68370372,0.0,45.31629628
Shardeum,7.748089773,0.0,0.0,787.0,47.0,23.0,393.0,-0.009845095,False,0.0,100.0,0.0,0.0
Echelon,1179.415938,0.0,574.1272045,959.0,32245.0,24.0,551.0,-0.631166563,False,0.0,67.2590203,0.0,32.7409797
Rho Markets,20.37428813,0.0,370.7580209,1495.0,832.0,52.0,975.0,0.23437039,True,0.0,5.209052706,0.0,94.79094729
Rainbow,5372.858008,0.0,8167.222763,13282.0,225829.0,311.0,13584.0,0.210387348,True,0.0,39.68113705,0.0,60.31886295
Zeta,84.62542741,0.0,365.9246893,2772.0,4421.0,69.0,3028.0,0.10147881,True,0.0,18.78268904,0.0,81.21731096
Optopia,1.362178293,0.0,11.38080844,242.0,140.0,14.0,157.0,0.041399298,True,0.0,10.68963126,0.0,89.31036874
Blast,88175.56942,0.0,35460.15516,24342.0,5580199.0,756.0,24937.0,-2.165615572,False,0.0,71.3188439,0.0,28.6811561
Zeek Network,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Summer.fi,0.90195068,0.0,29.0638361,775.0,170.0,21.0,735.0,0.036337917,True,0.0,3.009934919,0.0,96.99006508
Infinex,15.17444286,0.0,6.605012292,1747.0,456.0,36.0,1339.0,-0.004905226,False,0.0,69.67319777,0.0,30.32680223
Mitosis,102.6538667,0.0,3.242708319,1690.0,378.0,42.0,1008.0,-0.058823171,False,0.0,96.93785345,0.0,3.062146551
Sophon,0.0,0.0,4.436273989,388.0,39.0,14.0,186.0,0.011433696,True,0.0,0.0,0.0,100.0
Voi Network,93.28723403,0.0,2573.104986,1904.0,7710.0,46.0,1414.0,1.30242529,True,0.0,3.498631347,0.0,96.50136865
nftperp,0.0,0.0,139.2823292,1126.0,623.0,21.0,435.0,0.123696562,True,0.0,0.0,0.0,100.0
Hyperlane,115.962128,0.0,192.3515444,2762.0,2353.0,80.0,2097.0,0.027657283,True,0.0,37.61173713,0.0,62.38826287
NURI Exchange,0.142262966,0.0,0.16685508,68.0,2.0,1.0,77.0,0.000361649,False,0.0,46.02221314,0.0,53.97778686
f(x) Protocol,0.676746727,0.0,0.0,54.0,4.0,2.0,43.0,-0.012532347,False,0.0,100.0,0.0,0.0
The Backwoods,1687.086653,0.0,4095.594182,2956.0,148401.0,101.0,2337.0,0.814786038,True,0.0,29.17481875,0.0,70.82518125
Kinetix Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Binance,37517.5266,0.0,138075.586,106645.0,2698021.0,2370.0,96783.0,0.942923339,True,0.0,21.36617207,0.0,78.63382793
LayerZero,132.6315413,0.0,9.144795974,3708.0,1111.0,102.0,3789.0,-0.03330279,False,0.0,93.54984326,0.0,6.45015674
EigenLayer,606.1056236,0.0,2773.840087,7369.0,7706.0,189.0,5865.0,0.294169421,True,0.0,17.93240707,0.0,82.06759293
Vest,318661.1015,0.0,892672.2119,499095.0,17628392.0,9165.0,618500.0,1.150103909,True,0.0,26.30664062,0.0,73.69335938
Koi Finance,83.54878321,0.0,0.0,1974.0,1009.0,53.0,1744.0,-0.042324612,False,0.0,100.0,0.0,0.0
100x,9904.117152,0.0,16702.59097,18333.0,389579.0,329.0,48354.0,0.370832587,True,0.0,37.22413576,0.0,62.77586424
DEGEN WAR$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Cherry,508.2791407,0.0,7538.438377,4186.0,79335.0,72.0,4221.0,1.679445589,True,0.0,6.316602261,0.0,93.68339774
Zest Protocol,4.256693649,0.0,0.0,79.0,23.0,4.0,47.0,-0.053882198,False,0.0,100.0,0.0,0.0
Catalyst,2760.851362,0.0,4812.263474,8726.0,120927.0,206.0,7692.0,0.235091922,True,0.0,36.45595533,0.0,63.54404467
Renzo,12.40782171,0.0,0.0,1093.0,886.0,39.0,619.0,-0.011352078,False,0.0,100.0,0.0,0.0
Mercle,2.562898629,0.0,0.0,213.0,22.0,9.0,181.0,-0.012032388,False,0.0,100.0,0.0,0.0
GriffinAI,0.718748238,0.0,0.0,56.0,6.0,3.0,29.0,-0.01283479,False,0.0,100.0,0.0,0.0
Captain & Company,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
IoTeX,82.10779128,0.0,14.1139877,5144.0,1251.0,176.0,4054.0,-0.01321808,False,0.0,85.33181588,0.0,14.66818412
Orderly Network,12.77324705,0.0,2.534588527,803.0,300.0,28.0,668.0,-0.012750509,False,0.0,83.44254147,0.0,16.55745853
Sui,41874.0179,0.0,150751.556,88990.0,2383910.0,1486.0,109660.0,1.223480594,True,0.0,21.73855582,0.0,78.26144418
CoChilli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Fhenix,129.7402074,0.0,0.0,645.0,483.0,23.0,399.0,-0.201147608,False,0.0,100.0,0.0,0.0
Avantis,299.4325795,0.0,564.8666137,5193.0,3960.0,126.0,5267.0,0.051113814,True,0.0,34.64455155,0.0,65.35544845
deBridge,4.448397878,0.0,18.44950061,652.0,442.0,17.0,475.0,0.021474084,True,0.0,19.42710105,0.0,80.57289895
Aethir,7223.883549,0.0,714.3393712,1688.0,20243.0,59.0,979.0,-3.856365034,False,0.0,91.00126844,0.0,8.99873156
Glyph,854.4283624,0.0,773.2102834,698.0,22930.0,21.0,529.0,-0.116358279,False,0.0,52.49496653,0.0,47.50503347
0xAstra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SOFA,2187.057886,0.0,5664.076699,3114.0,57846.0,77.0,2615.0,1.116576369,True,0.0,27.85658381,0.0,72.14341619
ZKsync,2523.026101,0.0,1751.037665,25557.0,60405.0,832.0,25166.0,-0.030206536,False,0.0,59.03108235,0.0,40.96891765
Taiko,116.8980722,0.0,352.4719333,3269.0,5225.0,101.0,3037.0,0.072062974,True,0.0,24.90531368,0.0,75.09468632
Revert,1688.009847,0.0,4862.102438,10336.0,104897.0,250.0,18662.0,0.307091001,True,0.0,25.77070092,0.0,74.22929908
Nexis Network,0.64774219,0.0,0.0,42.0,1.0,1.0,32.0,-0.015422433,False,0.0,100.0,0.0,0.0
Bitflow,1.63948678,0.0,0.619982233,478.0,37.0,12.0,432.0,-0.002132855,False,0.0,72.56071098,0.0,27.43928902
KIP Protocol,17.85062533,0.0,0.0,218.0,67.0,4.0,289.0,-0.081883602,False,0.0,100.0,0.0,0.0
Dunes,499.2635275,0.0,3317.628607,5646.0,22112.0,134.0,5219.0,0.499179079,True,0.0,13.08036774,0.0,86.91963226
Biokript,4.152017863,0.0,0.0,108.0,25.0,3.0,95.0,-0.03844461,False,0.0,100.0,0.0,0.0
D8X,2.250474005,0.0,0.575666613,1055.0,26.0,19.0,1050.0,-0.001587495,False,0.0,79.63064507,0.0,20.36935493
Fuel,5592.560883,0.0,28929.54864,22110.0,453345.0,301.0,60588.0,1.055494697,True,0.0,16.19993958,0.0,83.80006042
RIZE,23483.02733,0.0,54759.44842,38810.0,1251597.0,661.0,80419.0,0.805885624,True,0.0,30.01314453,0.0,69.98685547
Jigsaw,11.31081114,0.0,19.8159472,989.0,14705.0,34.0,671.0,0.008599733,False,0.0,36.33790264,0.0,63.66209736
Turtle Club,71896.3252,0.0,21824.77376,4226.0,2151822.0,164.0,2623.0,-11.84845041,False,0.0,76.71306248,0.0,23.28693752
Rivo.xyz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
GM Network,96.76576701,0.0,126.6963562,1816.0,6151.0,43.0,1711.0,0.016481602,True,0.0,43.3029838,0.0,56.6970162
Pocket Protector,2796.467181,0.0,917.996415,2309.0,195884.0,115.0,1898.0,-0.813542991,False,0.0,75.28589549,0.0,24.71410451
Olive Network,0.0,0.0,0.75485801,117.0,13.0,1.0,116.0,0.006451778,False,0.0,0.0,0.0,100.0
Zaros,1327.019554,0.0,1442.14249,6410.0,71154.0,144.0,6794.0,0.017959897,True,0.0,47.92133983,0.0,52.07866017
Avarik Saga,0.697367922,0.0,0.0,230.0,45.0,12.0,155.0,-0.003032034,False,0.0,100.0,0.0,0.0
Forma,83966.87027,0.0,209099.7925,215056.0,4963704.0,3641.0,348860.0,0.581862037,True,0.0,28.65111626,0.0,71.34888374
GaiaNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
ALIENX,3.071371739,0.0,0.0,84.0,12.0,6.0,31.0,-0.036563949,False,0.0,100.0,0.0,0.0
Hyperliquid,8.170180321,0.0,25.83981252,267.0,234.0,12.0,199.0,0.066178398,True,0.0,24.02288163,0.0,75.97711837
Onchain,2712.353982,0.0,28745.89408,27832.0,273632.0,481.0,18813.0,0.935381579,True,0.0,8.622075763,0.0,91.37792424
Syrup,121.7535604,0.0,329.9602941,2180.0,7038.0,57.0,1662.0,0.095507676,True,0.0,26.95369186,0.0,73.04630814
Sender Labs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Ithaca Protocol,7.610850427,0.0,6.31376819,547.0,540.0,15.0,277.0,-0.002371266,False,0.0,54.65751441,0.0,45.34248559
Marginly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Anichess,6.588797951,0.0,16.49836713,1120.0,281.0,25.0,739.0,0.00884783,False,0.0,28.5387917,0.0,71.4612083
Equation,3881.290798,0.0,13587.88363,7457.0,400519.0,158.0,11054.0,1.301675316,True,0.0,22.2179406,0.0,77.7820594
Quantcheck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Nekodex,384.170963,0.0,21.36688701,1400.0,16609.0,93.0,753.0,-0.259145769,False,0.0,94.7312225,0.0,5.268777504
Solayer,10.91917403,0.0,0.0,937.0,73.0,46.0,656.0,-0.011653334,False,0.0,100.0,0.0,0.0
Fantasy Top,7607.860352,0.0,3665.038467,5027.0,199134.0,117.0,5321.0,-0.784329,False,0.0,67.48805675,0.0,32.51194325
Anzen,6.788184905,0.0,0.0,412.0,732.0,11.0,1223.0,-0.016476177,False,0.0,100.0,0.0,0.0
EVAA Protocol,0.0,0.0,0.0,8.0,4.0,1.0,6.0,0.0,False,0.0,0.0,0.0,0.0
Eigenpie,5.670713871,0.0,1.746832154,640.0,133.0,19.0,513.0,-0.006131065,False,0.0,76.44999912,0.0,23.55000088
Oasis AI,370.5933165,0.0,0.0,1196.0,3979.0,42.0,1208.0,-0.309860633,False,0.0,100.0,0.0,0.0
Nexo,243.814312,0.0,199.8562361,5051.0,66449.0,114.0,6487.0,-0.008702846,False,0.0,54.95390962,0.0,45.04609038
CEX.IO,641.4270669,0.0,6709.426648,14729.0,188980.0,395.0,14277.0,0.411976345,True,0.0,8.725885343,0.0,91.27411466
Pencils Protocol,0.0,0.0,0.0,81.0,0.0,1.0,105.0,0.0,False,0.0,0.0,0.0,0.0
Plume Network,7.256492931,0.0,28.95098734,3793.0,566.0,81.0,3627.0,0.005719614,False,0.0,20.04141928,0.0,79.95858072
Cryptopia,246.0133329,0.0,1196.828562,6790.0,69636.0,185.0,6885.0,0.140031698,True,0.0,17.0506092,0.0,82.9493908
OpenGPU Network,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
Iskra,13140.84438,0.0,12094.34721,1932.0,404409.0,124.0,1490.0,-0.541665203,False,0.0,52.07348767,0.0,47.92651233
Lingo,408.1837071,0.0,2964.675077,3154.0,40739.0,111.0,3998.0,0.810555285,True,0.0,12.10200999,0.0,87.89799001
Gravita Protocol,0.0,0.0,3.953266896,400.0,40.0,8.0,309.0,0.009883167,False,0.0,0.0,0.0,100.0
Initia,11394.63517,0.0,47149.41522,63675.0,800765.0,1020.0,108422.0,0.561519906,True,0.0,19.46335298,0.0,80.53664702
Token Metrics,1.712760082,0.0,0.0,302.0,24.0,9.0,404.0,-0.005671391,False,0.0,100.0,0.0,0.0
Gamium,46.39091148,0.0,1.594412138,1349.0,592.0,46.0,1061.0,-0.03320719,False,0.0,96.6772921,0.0,3.322707899
Agora,3456.549631,0.0,2016.371937,7551.0,35482.0,159.0,6505.0,-0.190726751,False,0.0,63.15730251,0.0,36.84269749
Liquidium,101.2491367,0.0,28.77025451,323.0,3107.0,4.0,307.0,-0.224392824,False,0.0,77.87233562,0.0,22.12766438
AutoLayer,3.877611216,0.0,0.02307394,432.0,18.0,9.0,379.0,-0.00892254,False,0.0,99.40846445,0.0,0.591535555
EtherMail,1.328923523,0.0,0.0,60.0,39.0,8.0,15.0,-0.022148725,False,0.0,100.0,0.0,0.0
Vooi,0.864891747,0.0,6.90492614,397.0,179.0,20.0,290.0,0.015214192,True,0.0,11.13142881,0.0,88.86857119
Lyra,201.6530488,0.0,999.1890762,1209.0,7516.0,32.0,1199.0,0.659665862,True,0.0,16.79263615,0.0,83.20736385
tea,325180.9416,0.0,759494.6499,519505.0,20515011.0,9293.0,636934.0,0.836014491,True,0.0,29.97955741,0.0,70.02044259
M2,1208.249626,0.0,1986.105024,10199.0,169781.0,214.0,11191.0,0.07626781,True,0.0,37.82452979,0.0,62.17547021
EYWA,7963.898808,0.0,5401.249114,4529.0,233640.0,138.0,4572.0,-0.565831242,False,0.0,59.58706072,0.0,40.41293928
Delabs Games,27.29380234,0.0,0.0,609.0,288.0,32.0,321.0,-0.044817409,False,0.0,100.0,0.0,0.0
Dwinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
ThetaNuts Finance,0.430285948,0.0,0.431652574,135.0,16.0,8.0,55.0,1.01e-05,False,0.0,49.92072374,0.0,50.07927626
World PvP,6308.159326,0.0,14275.90373,6478.0,816628.0,199.0,6188.0,1.229969807,True,0.0,30.64584143,0.0,69.35415857
Thruster,1043.009208,0.0,641.9351554,535.0,19547.0,10.0,296.0,-0.749671126,False,0.0,61.90170017,0.0,38.09829983
Tari,43375.62344,0.0,104699.4405,50563.0,1903663.0,868.0,69954.0,1.212819988,True,0.0,29.2929966,0.0,70.7070034
Imaginary Ones,14896.46158,0.0,6190.932475,2617.0,476839.0,90.0,2009.0,-3.326530036,False,0.0,70.64154793,0.0,29.35845207
Glacier Network,9.34007002,0.0,0.0,232.0,261.0,18.0,87.0,-0.040258923,False,0.0,100.0,0.0,0.0
Zyfi,0.0,0.0,2.895047834,315.0,31.0,6.0,318.0,0.009190628,False,0.0,0.0,0.0,100.0
Storm Trade,0.256174379,0.0,0.0,69.0,1.0,1.0,56.0,-0.003712672,False,0.0,100.0,0.0,0.0
Phaver,7.279879653,0.0,0.0,94.0,137.0,8.0,38.0,-0.077445528,False,0.0,100.0,0.0,0.0
Elfin,335.0101995,0.0,0.0,936.0,4084.0,16.0,734.0,-0.35791688,False,0.0,100.0,0.0,0.0
Masa,132.9411494,0.0,113.2319682,1626.0,5640.0,24.0,2304.0,-0.012121268,False,0.0,54.00311403,0.0,45.99688597
SpaceCatch,0.134708917,0.0,0.15510787,123.0,2.0,2.0,102.0,0.000165845,False,0.0,46.48071575,0.0,53.51928425
Mande Network,4.236536741,0.0,16.55711098,173.0,104.0,8.0,101.0,0.071217192,True,0.0,20.37418734,0.0,79.62581266
Xtremeverse,0.66593893,0.0,1.698082987,714.0,197.0,11.0,7442.0,0.00144558,False,0.0,28.16974432,0.0,71.83025568
Fyde,1134.159065,0.0,5887.55338,2013.0,117408.0,90.0,1671.0,2.361348393,True,0.0,16.15217191,0.0,83.84782809
Ekubo,2955.253664,0.0,579.1231544,1114.0,43870.0,82.0,780.0,-2.132971733,False,0.0,83.61456109,0.0,16.38543891
CAGA,4.168696166,0.0,0.0,1589.0,14079.0,27.0,1575.0,-0.002623471,False,0.0,100.0,0.0,0.0
Sanctum,1447.071452,0.0,8208.313676,5506.0,26687.0,150.0,5817.0,1.227977157,True,0.0,14.98719557,0.0,85.01280443
zkPass,145.973748,0.0,0.0,160.0,1955.0,17.0,88.0,-0.912335925,False,0.0,100.0,0.0,0.0
My Lovely Planet,7.22124931,0.0,1.229523748,846.0,296.0,22.0,598.0,-0.007082418,False,0.0,85.45075415,0.0,14.54924585
Tabi,15786.97993,0.0,43525.8684,36070.0,1281369.0,502.0,77314.0,0.769029345,True,0.0,26.61645895,0.0,73.38354105
Mode,147122.7589,0.0,345716.187,283616.0,8783794.0,4325.0,421834.0,0.70021941,True,0.0,29.85209674,0.0,70.14790326
Particle Network,33.69245401,0.0,0.289014211,958.0,333.0,27.0,968.0,-0.034867891,False,0.0,99.14949463,0.0,0.850505367
XSwap,0.248779621,0.0,0.133944389,379.0,11.0,12.0,262.0,-0.000302995,False,0.0,65.00235533,0.0,34.99764467
ZeroLend,5.2601456,0.0,0.0,135.0,37.0,8.0,80.0,-0.038964041,False,0.0,100.0,0.0,0.0
Aperture Finance,12.51546325,0.0,6.130792602,2046.0,511.0,63.0,2022.0,-0.003120562,False,0.0,67.12051657,0.0,32.87948343
MYTH,9823.236224,0.0,24827.89082,21740.0,390919.0,460.0,21011.0,0.690186504,True,0.0,28.348966,0.0,71.651034
Immutable,6476.927342,0.0,15327.88833,18096.0,685315.0,325.0,18805.0,0.48911146,True,0.0,29.70411417,0.0,70.29588583
Drift Protocol,1.301099635,0.0,0.124209036,793.0,52.0,25.0,754.0,-0.001484099,False,0.0,91.28546409,0.0,8.714535909
Another-1,3.153032951,0.0,0.0,138.0,18.0,6.0,62.0,-0.022848065,False,0.0,100.0,0.0,0.0
Raiinmaker,27.82016847,0.0,0.0,1150.0,126.0,35.0,924.0,-0.024191451,False,0.0,100.0,0.0,0.0
Blackwing,4464.829382,0.0,2731.376231,7587.0,155290.0,187.0,7908.0,-0.228476756,False,0.0,62.04421639,0.0,37.95578361
Kamino,20.44159437,0.0,11.1247183,794.0,161.0,15.0,702.0,-0.011734101,False,0.0,64.75762496,0.0,35.24237504
Saltwater Games,0.514186046,0.0,0.0,35.0,2.0,1.0,27.0,-0.01469103,False,0.0,100.0,0.0,0.0
UpRock,24.96651658,0.0,3.04777265,655.0,171.0,25.0,553.0,-0.033463731,False,0.0,89.12064973,0.0,10.87935027
LunarStorm,0.0,0.0,36.15189537,4400.0,30071.0,103.0,5190.0,0.00821634,False,0.0,0.0,0.0,100.0
Revolving Games,17.69713661,0.0,9.366191035,1139.0,528.0,32.0,530.0,-0.007314263,False,0.0,65.39157653,0.0,34.60842347
