airdrop_name,positive,neutral,negative,total_words,total_upvotes,comment_count,average_comment_length,scam_probability,is_scam,total,positive_percentage,neutral_percentage,negative_percentage
Arrakis Finance,0.206185567,0,0,127,4,2,105,-0.001623508,FALSE,0.206185567,100,0,0
Dolomite,6104.696966,0,18435.88798,3043,204686,112,2574,4.052313839,TRUE,24540.58494,24.8759228,0,75.1240772
Deepwaters,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
BlueMove,120.9373721,0,0,978,678,95,357,-0.123657845,FALSE,120.9373721,100,0,0
OptiFi,17.60176018,0,70.4070407,1183,448,28,903,0.044636754,TRUE,88.00880088,20,0,80
Alpha Road,0,0,0,78,26,4,22,0,FALSE,0,0,0,0
Sei,113890.478,0,64376.89518,48548,1970126,520,37787,-1.01988924,FALSE,178267.3732,63.88744949,0,36.11255051
OpenChat,8.39061316,0,1.112656467,660,59,14,511,-0.011027207,FALSE,9.503269627,88.29185627,0,11.70814373
RabbitX,5.118110236,0,5.366866455,58,14,2,14,0.0042889,FALSE,10.48497669,48.8137493,0,51.1862507
The Granary,163.3779579,0,75.84135965,2407,1439,78,2196,-0.036367511,FALSE,239.2193175,68.29630632,0,31.70369368
Metaplex,4.239101118,0,0.352526439,468,31,10,396,-0.008304647,FALSE,4.591627557,92.32240779,0,7.677592207
Tectum,905.863963,0,0.574712644,442,2876,9,328,-2.048165725,FALSE,906.4386757,99.93659663,0,0.063403367
Onomy Protocol,5.714280031,0,0.808507548,418,40,9,331,-0.011736298,FALSE,6.522787579,87.60487693,0,12.39512307
Blur,15970.62359,0,5104.247967,18961,347142,260,16758,-0.573090851,FALSE,21074.87156,75.78040771,0,24.21959229
Trustless,13140.93954,0,2943.562407,29439,126195,280,26148,-0.346390065,FALSE,16084.50195,81.6993873,0,18.3006127
Verida,525.6338531,0,9.478888705,1242,7936,45,982,-0.415583707,FALSE,535.1127418,98.22861839,0,1.771381611
Xai,73.46384544,0,75.22544468,1792,1869,54,1383,0.000983035,FALSE,148.6892901,49.40762403,0,50.59237597
Commodo,275.8191865,0,99.19559082,2723,9498,85,2361,-0.064863605,FALSE,375.0147773,73.54888478,0,26.45111522
Stratos,1374.308465,0,214.2273099,730,15957,18,464,-1.589152268,FALSE,1588.535775,86.51416523,0,13.48583477
Teritori,8290.431479,0,5250.759801,1740,132983,97,1536,-1.746937746,FALSE,13541.19128,61.22379713,0,38.77620287
XEN Crypto,1.614763552,0,0.92272203,185,19,3,155,-0.003740765,FALSE,2.537485582,63.63636364,0,36.36363636
Binance Account Bound (BAB),24.13332291,0,2.449888641,1872,407,63,949,-0.011583031,FALSE,26.58321155,90.78407574,0,9.215924255
ZKEX,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
Helio Protocol,401.6529405,0,61.25290023,5173,5334,90,4786,-0.065803217,FALSE,462.9058407,86.7677409,0,13.2322591
Karate Combat,516.6298626,0,153.9482417,3949,1837,69,2772,-0.091841383,FALSE,670.5781043,77.04245922,0,22.95754078
Conic Finance,44.41361978,0,17.04013835,2365,502,76,1623,-0.011574411,FALSE,61.45375813,72.27160899,0,27.72839101
HTX,47.06816038,0,2.331530655,2534,545,19,2371,-0.01765455,FALSE,49.39969104,95.2802728,0,4.719727202
Odos,1045.871883,0,250.7900042,9167,36777,116,8203,-0.086733051,FALSE,1296.661887,80.65879727,0,19.34120273
Ragnar Protocol,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
AllStars Digital,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
KuCoin,19005.08494,0,29828.30367,26191,170200,557,19573,0.413241905,TRUE,48833.38861,38.91821862,0,61.08178138
Xiroverse,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
Terran Coin,0.334839801,0,0,215,5,5,170,-0.001557394,FALSE,0.334839801,100,0,0
Quai Network,1380.95991,0,4.576043069,207,10319,11,141,-6.649197424,FALSE,1385.535953,99.66972758,0,0.330272416
Dogechain,2159.080963,0,1107.221007,4074,50600,100,2374,-0.258188502,FALSE,3266.301969,66.10169492,0,33.89830508
Portal,1847.077478,0,4108.161728,18935,47899,155,17345,0.119412952,TRUE,5955.239206,31.01600816,0,68.98399184
Cornerstone,7867.409334,0,1665.39369,10727,29417,144,8003,-0.5781687,FALSE,9532.803024,82.52986361,0,17.47013639
Stride,1300.44413,0,41.1233806,5668,8733,99,4636,-0.222180796,FALSE,1341.567511,96.93467677,0,3.065323234
Composable Finance,10.01432995,0,14.85836443,858,186,20,692,0.005645728,FALSE,24.87269437,40.26234471,0,59.73765529
STRMNFT,60.5561277,0,0,477,482,27,99,-0.12695205,FALSE,60.5561277,100,0,0
Tegro,0.784313725,0,0,2150,6,25,1523,-0.000364797,FALSE,0.784313725,100,0,0
Quix,5743.410948,0,328.6397059,2484,30657,105,1837,-2.179859598,FALSE,6072.050654,94.58766528,0,5.412334722
Bungee,25.14264282,0,2.305475504,646,158,20,383,-0.035351652,FALSE,27.44811832,91.60060636,0,8.399393639
StormGain,134.8899913,0,56.79513185,5988,4377,105,5647,-0.013041894,FALSE,191.6851231,70.37061045,0,29.62938955
Primex,233.3471708,0,18.44617822,3483,2013,69,3043,-0.061699969,FALSE,251.793349,92.67408044,0,7.325919564
Tally Ho,18.20614654,0,0,375,104,8,308,-0.048549724,FALSE,18.20614654,100,0,0
Forta,53392.85193,0,30578.00386,38185,612805,363,34329,-0.597481945,FALSE,83970.8558,63.58498008,0,36.41501992
Sweat Economy,73.29250228,0,147.6999316,3852,1552,106,2531,0.01931657,TRUE,220.9924339,33.16516362,0,66.83483638
ZORA,587.5917066,0,0.939597315,1902,3889,34,1531,-0.308439595,FALSE,588.5313039,99.8403488,0,0.159651204
Velodrome,3.173264551,0,2.27027027,257,53,8,190,-0.003513596,FALSE,5.443534821,58.29419036,0,41.70580964
Chains,490854.9185,0,127542.2895,178980,10396424,1834,147631,-2.029906297,FALSE,618397.208,79.37534519,0,20.62465481
0VIX,0,0,0,174,0,8,94,0,FALSE,0,0,0,0
Bonq,7.96812749,0,3.187250996,908,108,28,574,-0.005265282,FALSE,11.15537849,71.42857143,0,28.57142857
Epsylon,62.76434644,0,20.99189478,948,2763,39,647,-0.044063768,FALSE,83.75624122,74.93691876,0,25.06308124
Ledn,153.4073572,0,28.63538802,5291,11769,109,3926,-0.023581926,FALSE,182.0427452,84.26996474,0,15.73003526
RealMe,298.3074404,0,220.0903352,2728,9967,47,2263,-0.028671959,FALSE,518.3977756,57.54412045,0,42.45587955
Matrix,15329.77834,0,47731.43496,13527,429041,228,8384,2.395332049,TRUE,63061.21331,24.30936155,0,75.69063845
Retrograde,242.8820548,0,11.45353955,365,59903,15,266,-0.634050727,FALSE,254.3355943,95.49668241,0,4.503317589
Hop Protocol,158.8591882,0,0,288,1206,9,212,-0.551594404,FALSE,158.8591882,100,0,0
Gem,138471.1856,0,72933.56351,152153,1824797,1804,127984,-0.430734998,FALSE,211404.7492,65.50050848,0,34.49949152
Lend Flare,0.352112676,0,0,95,2,1,86,-0.003706449,FALSE,0.352112676,100,0,0
Armaldia,0.387413653,0,0,188,2,6,116,-0.002060711,FALSE,0.387413653,100,0,0
Leap Wallet,28.47521632,0,2.579666161,403,114,7,339,-0.064256948,FALSE,31.05488248,91.69320263,0,8.306797369
Bridgesplit,4.208572797,0,0,416,54,8,352,-0.010116762,FALSE,4.208572797,100,0,0
Fractional,7239.762035,0,2801.521512,8856,74242,94,7470,-0.501156337,FALSE,10041.28355,72.09996611,0,27.90003389
Nebula Protocol,163.7049087,0,42.95592273,2388,6082,50,1752,-0.050564902,FALSE,206.6608315,79.21428922,0,20.78571078
Orbofi,149.7814579,0,0,1072,2008,57,630,-0.139721509,FALSE,149.7814579,100,0,0
Styllar,153.9830448,0,0.328947368,273,228,6,224,-0.562835522,FALSE,154.3119922,99.78682968,0,0.213170321
Crescent Network,10.93396782,0,0,188,48,2,176,-0.058159403,FALSE,10.93396782,100,0,0
Tangible,29127.30153,0,5918.17269,40347,342393,130,37872,-0.575238031,FALSE,35045.47422,83.112876,0,16.887124
Taki,376546.1842,0,199931.6592,345480,4738052,3541,295588,-0.511214904,FALSE,576477.8434,65.31841396,0,34.68158604
ioTube,19.19509264,0,0.7390983,1309,206,36,844,-0.014099308,FALSE,19.93419094,96.29230851,0,3.707691486
YoBit,218.2350658,0,27.00976477,2660,10160,75,1968,-0.071889211,FALSE,245.2448305,88.98661199,0,11.01338801
Void Protocol,15.51404741,0,1.51187905,6196,156,33,6064,-0.002259872,FALSE,17.02592646,91.12013638,0,8.879863618
VINCI,42891.16544,0,11020.72272,15685,262305,162,13563,-2.031905815,FALSE,53911.88816,79.55789882,0,20.44210118
Element Finance,0,0,0,6,4,1,1,0,FALSE,0,0,0,0
LandDAO,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
cheqd,7.053291536,0,2.225875699,470,45,13,273,-0.010271098,FALSE,9.279167235,76.01211787,0,23.98788213
DAO Labs,11.75026569,0,1.735232852,246,74,9,146,-0.040711516,FALSE,13.48549854,87.13260139,0,12.86739861
Unagii,21.33159016,0,2.097012413,1932,325,46,1431,-0.009955786,FALSE,23.42860258,91.04934916,0,8.950650838
Nested,985.2422605,0,277.5977605,9448,13820,114,8753,-0.074898867,FALSE,1262.840021,78.01797885,0,21.98202115
AssetMantle,457.1257593,0,194.6824979,5424,13454,255,4870,-0.048385557,FALSE,651.8082571,70.13193746,0,29.86806254
Morpher,9.826486631,0,2.001930512,816,145,29,640,-0.009588917,FALSE,11.82841714,83.07524593,0,16.92475407
LimeWire,960.1266543,0,1820.811132,3220,28412,109,1900,0.267293316,TRUE,2780.937787,34.52528348,0,65.47471652
Mars Protocol,9.857356899,0,0.568990043,443,49,10,341,-0.020966968,FALSE,10.42634694,94.54276703,0,5.457232968
Findora,0,0,0,392,0,6,335,0,FALSE,0,0,0,0
LikeCoin,7.243460765,0,0,76,72,1,72,-0.095308694,FALSE,7.243460765,100,0,0
Fuji DAO,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
Diffusion Finance,338.3575732,0,74.10722556,2667,3968,101,2043,-0.099081495,FALSE,412.4647988,82.03307876,0,17.96692124
pSTAKE Finance,1.044386423,0,1.044386423,46,32,4,22,0,FALSE,2.088772846,50,0,50
PartyBid,0,0,0,78,0,1,69,0,FALSE,0,0,0,0
Frax,2063.867263,0,1146.041496,7677,49115,118,3721,-0.119555265,FALSE,3209.908759,64.29675789,0,35.70324211
Craft Economy,234.9461735,0,25.22285059,1517,2284,48,1228,-0.13824873,FALSE,260.1690241,90.30520614,0,9.694793865
X2Y2,0,0,4.107146337,64,23,3,45,0.064174162,TRUE,4.107146337,0,0,100
CowSwap,3.759398496,0,0,264,40,1,263,-0.014240146,FALSE,3.759398496,100,0,0
Orbiter Finance,102.8665408,0,41.74985252,1930,1071,80,1498,-0.031666678,FALSE,144.6163933,71.13062249,0,28.86937751
GameInfinity,3072.021876,0,34.72,1139,29490,75,584,-2.666639049,FALSE,3106.741876,98.88243049,0,1.117569511
Katana,269.4424094,0,1250.836175,2223,29276,36,1767,0.441472679,TRUE,1520.278584,17.723226,0,82.276774
Stargaze,250.4327734,0,62.95457247,2447,2268,30,2069,-0.07661553,FALSE,313.3873459,79.91157802,0,20.08842198
Trust Domains,345.9119497,0,345.9119497,73,9900,2,47,0,FALSE,691.8238994,50,0,50
Fraktal,5482.725994,0,1609.44582,2783,141586,121,2052,-1.391764346,FALSE,7092.171814,77.30672829,0,22.69327171
Votium,6.390215929,0,8.597721448,327,274,15,184,0.006750781,FALSE,14.98793738,42.63572611,0,57.36427389
Pika Protocol,0.325732899,0,0.325732899,175,7,4,103,0,FALSE,0.651465798,50,0,50
Nomic,185167.0522,0,63088.35117,225818,1790453,1450,201679,-0.540606599,FALSE,248255.4034,74.58732003,0,25.41267997
Friktion,33.10549037,0,28.10232642,3700,15769,106,2957,-0.001352206,FALSE,61.20781679,54.08703023,0,45.91296977
WhaleFin,22609.18919,0,2395.675676,7737,114369,104,2150,-2.61257768,FALSE,25004.86486,90.41916168,0,9.580838323
Sonic,143097.1559,0,22942.87625,15909,2458584,168,9730,-7.55259788,FALSE,166040.0322,86.18232245,0,13.81767755
Quarry,5.819890158,0,3.927492447,858,110,8,754,-0.002205592,FALSE,9.747382605,59.70720955,0,40.29279045
OmniFlix,133.4924215,0,58.59945594,2002,2590,63,1321,-0.037409074,FALSE,192.0918774,69.49404799,0,30.50595201
Chic Cow & Bullzz,44.6073597,0,41.88741722,884,653,33,356,-0.003076858,FALSE,86.49477692,51.57231603,0,48.42768397
Shell Protocol,137.9021482,0,0,597,599,14,492,-0.230991873,FALSE,137.9021482,100,0,0
Mintbase,0.698326245,0,0,89,5,2,79,-0.007846362,FALSE,0.698326245,100,0,0
Legion Network,123.875644,0,0,327,633,3,207,-0.3788246,FALSE,123.875644,100,0,0
Rubicon,138.3956936,0,23.4994544,3393,2998,69,2637,-0.033862729,FALSE,161.895148,85.48476919,0,14.51523081
Glow,7465.858824,0,567.1136349,10325,94061,77,9617,-0.66815934,FALSE,8032.972459,92.94017703,0,7.059822971
Coinhall,30.12563436,0,2.635027445,933,420,32,704,-0.029464745,FALSE,32.76066181,91.95673317,0,8.043266832
LooksRare,306.6516977,0,6.981356471,1681,3473,39,1171,-0.178269091,FALSE,313.6330542,97.77403677,0,2.225963233
StellarX,489.5849207,0,127.9402677,3767,20729,109,2890,-0.096003359,FALSE,617.5251884,79.28177343,0,20.71822657
Coreum,147.8798711,0,9.616849104,1602,767,56,1040,-0.086306506,FALSE,157.4967202,93.89393691,0,6.106063094
Gas DAO,3.125,0,0.260190807,1010,73,29,892,-0.002836445,FALSE,3.385190807,92.31385108,0,7.686148919
Astroport,262.8925741,0,4.822606697,3566,1955,49,3164,-0.072369593,FALSE,267.7151808,98.19860544,0,1.801394558
Aztec,2277.237779,0,1731.248638,1025,18548,20,804,-0.532672333,FALSE,4008.486417,56.81041527,0,43.18958473
Terra Name Service,67.19386389,0,8.644810984,1700,549,46,1301,-0.034440619,FALSE,75.83867487,88.60105217,0,11.39894783
Lum Network,362.1075458,0,62.67059969,2581,4406,102,2022,-0.116015864,FALSE,424.7781455,85.24627494,0,14.75372506
Francium,229989.5397,0,101195.3975,3016,2308635,105,2911,-42.70362807,FALSE,331184.9372,69.44444444,0,30.55555556
ICON,52609.90808,0,16373.92158,66033,869198,850,53039,-0.548755721,FALSE,68983.82966,76.2641163,0,23.7358837
Paras,6229.099749,0,4386.698517,6576,101088,118,5501,-0.280170504,FALSE,10615.79827,58.67763868,0,41.32236132
IOTA,22058.65746,0,14705.5534,63630,721174,1098,45738,-0.115560334,FALSE,36764.21086,60.00035617,0,39.99964383
Comdex,195.6225256,0,10.65134906,753,3775,18,598,-0.245645653,FALSE,206.2738746,94.83630728,0,5.163692725
Volmex,3.108003108,0,0,112,56,9,71,-0.027750028,FALSE,3.108003108,100,0,0
iExec,217.8815046,0,44.63880639,3834,6282,88,3190,-0.045185889,FALSE,262.520311,82.99605611,0,17.00394389
Berachain,13.17006381,0,0,479,50,7,396,-0.027494914,FALSE,13.17006381,100,0,0
Die Last,0,0,0,341,0,16,197,0,FALSE,0,0,0,0
Rabby Wallet,296.2772253,0,29.10096982,4081,808,93,3228,-0.06546833,FALSE,325.3781951,91.05626306,0,8.943736936
Grindery,69.15339387,0,23.18842924,872,949,17,490,-0.052712115,FALSE,92.34182311,74.88848664,0,25.11151336
Synonym,1729.199954,0,626.9748045,3878,22335,54,3268,-0.284225155,FALSE,2356.174758,73.39014,0,26.60986
Terra World,4305.792375,0,1301.804579,5769,44744,141,4020,-0.520712046,FALSE,5607.596954,76.78498312,0,23.21501688
Superfluid,59.32048887,0,8.072738272,1887,898,50,1303,-0.02715832,FALSE,67.39322715,88.02143982,0,11.97856018
Hardcore FC,16893.71257,0,5261.976048,4379,100825,109,2635,-2.65625406,FALSE,22155.68862,76.25,0,23.75
Hedgehog Markets,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
Sablier,2.307692308,0,11.15384615,576,58,25,227,0.015357906,TRUE,13.46153846,17.14285714,0,82.85714286
Desmos,127.0963518,0,0,706,2389,14,493,-0.180023161,FALSE,127.0963518,100,0,0
Atrix,15634.10196,0,47733.76547,13712,430321,234,8479,2.340990629,TRUE,63367.86743,24.67197113,0,75.32802887
Instrumental Finance,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
TokenSets,10.85025945,0,11.11111111,789,148,25,424,0.00033061,FALSE,21.96137056,49.40611253,0,50.59388747
Spintop,1069.287439,0,136.9451431,2050,44317,97,1623,-0.45480112,FALSE,1206.232582,88.64687083,0,11.35312917
Phantom,5865.103939,0,2796.07936,6946,44203,67,6270,-0.441840567,FALSE,8661.183299,67.71712059,0,32.28287941
Aquarius,779.2503647,0,123.6521079,1915,1358,25,1651,-0.342348959,FALSE,902.9024726,86.30504272,0,13.69495728
Saddle Finance,8.645449354,0,13.59223301,488,340,15,281,0.010136852,TRUE,22.23768236,38.87747479,0,61.12252521
DexGuru,24.2018259,0,4.132084608,2023,521,70,1687,-0.009920782,FALSE,28.3339105,85.41646905,0,14.58353095
ParaSwap,16.36031792,0,1.190153538,1381,139,35,1123,-0.010984913,FALSE,17.55047146,93.21868053,0,6.781319473
Matcha,95.13277984,0,10.24096386,1368,157,13,1177,-0.062055421,FALSE,105.3737437,90.28129447,0,9.71870553
Solanart,296.2203726,0,0.318217979,1260,3295,15,1133,-0.23484298,FALSE,296.5385905,99.89268918,0,0.107310815
Foundation,88632.14528,0,16379.19954,124170,1051396,1296,105965,-0.581887298,FALSE,105011.3448,84.40244759,0,15.59755241
Digital Arms,232971.2442,0,20588.09524,9422,3502039,137,5092,-22.54119603,FALSE,253559.3395,91.88036407,0,8.119635933
Gro Protocol,0.423306919,0,0,226,5,5,130,-0.001873039,FALSE,0.423306919,100,0,0
Gridlock,1297.579543,0,14.59111414,1434,8445,27,1049,-0.89469207,FALSE,1312.170657,98.88801704,0,1.111982962
Paladin,15875.96202,0,2534.760158,3836,375607,91,3123,-3.477894125,FALSE,18410.72218,86.23215248,0,13.76784752
Apricot Finance,0.591564241,0,0,386,4,14,170,-0.00153255,FALSE,0.591564241,100,0,0
Sologenic,18.54869942,0,5.374628661,2257,334,56,1653,-0.005836983,FALSE,23.92332808,77.53394242,0,22.46605758
TerraFloki,1.948051948,0,0,34,24,2,16,-0.057295646,FALSE,1.948051948,100,0,0
DeFi Saver,1827.697118,0,261.0501567,703,13326,5,573,-2.228516303,FALSE,2088.747275,87.50207074,0,12.49792926
OneOf,5530.712088,0,865.343855,3963,113517,72,3728,-1.177231449,FALSE,6396.055943,86.47066469,0,13.52933531
BitYard,34.3044026,0,5.093378608,927,156,28,510,-0.031511353,FALSE,39.39778121,87.07191509,0,12.92808491
Zapper,37.03260091,0,41.6988417,2672,520,35,2231,0.001746348,FALSE,78.73144261,47.03660911,0,52.96339089
HUMAN Protocol,18.78537699,0,6.060606061,1645,484,59,1114,-0.007735423,FALSE,24.84598305,75.60730019,0,24.39269981
Gaia EverWorld,1.226492232,0,1.556897062,216,19,7,141,0.001529652,FALSE,2.783389294,44.06470324,0,55.93529676
Sportemon Go,4763.732618,0,172.3201175,1260,79287,40,707,-3.643978175,FALSE,4936.052735,96.50894902,0,3.491050982
Yield Protocol,0.950513539,0,1.19047619,279,14,7,212,0.000860081,FALSE,2.140989729,44.39598779,0,55.60401221
Cozy Finance,0,0,0.191021968,44,2,1,35,0.004341408,FALSE,0.191021968,0,0,100
Timeswap,167.7514133,0,32.84621891,510,6734,18,325,-0.264519989,FALSE,200.5976322,83.62581923,0,16.37418077
Terra Land,17.28773238,0,13.73564077,927,395,25,789,-0.003831814,FALSE,31.02337315,55.72486362,0,44.27513638
Opyn,20.12474816,0,284.9007951,1020,3711,28,602,0.25958436,TRUE,305.0255433,6.597725535,0,93.40227446
Symmetry,29687.44692,0,5275.001998,5769,152761,95,4353,-4.23165972,FALSE,34962.44892,84.91237839,0,15.08762161
Apollo DAO,67.54136346,0,6.975604813,3184,1025,65,2717,-0.019021909,FALSE,74.51696827,90.63890417,0,9.361095835
Solend,69272.37513,0,36397.34964,8413,1497347,132,3587,-3.907645963,FALSE,105669.7248,65.55555556,0,34.44444444
Terraswap,49.88022928,0,3.341593065,1432,681,17,1296,-0.032499048,FALSE,53.22182235,93.72138548,0,6.278614519
Talis Protocol,12.07522495,0,0.299625468,356,84,13,259,-0.033077527,FALSE,12.37485042,97.57875483,0,2.42124517
Flare Finance,95.68688948,0,11.45440844,2715,2097,72,2081,-0.031024855,FALSE,107.1412979,89.30906321,0,10.69093679
Polymarket,833.0753034,0,331.6654362,4020,6856,120,2094,-0.124728823,FALSE,1164.74074,71.52452688,0,28.47547312
Valkyrie Protocol,8.437091414,0,3.093508387,1556,255,37,1360,-0.003434179,FALSE,11.5305998,73.17131424,0,26.82868576
Slingshot,422.1230493,0,911.8504677,4118,10606,85,2408,0.118923608,TRUE,1333.973517,31.6440352,0,68.3559648
OpenSea,17194.79827,0,5536.113065,16035,294720,232,13174,-0.727077343,FALSE,22730.91133,75.64500171,0,24.35499829
Shade Protocol,97.95831652,0,28.88538069,2608,1245,42,2038,-0.026485021,FALSE,126.8436972,77.22757904,0,22.77242096
Roco Finance,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
Backd,4490.516587,0,929.8869037,6670,70737,73,5708,-0.533827539,FALSE,5420.403491,82.84469218,0,17.15530782
Loop,117930.0804,0,46876.99086,88082,1365621,1184,75242,-0.806669803,FALSE,164807.0713,71.55644446,0,28.44355554
Metamask,33282.47469,0,5645.471074,37061,240745,557,29455,-0.745716619,FALSE,38927.94577,85.49763939,0,14.50236061
Nexus Protocol,87.56455189,0,20.6064728,5629,1630,102,4757,-0.0118952,FALSE,108.1710247,80.95009929,0,19.04990071
Boba Network,17.44548287,0,4.984423676,205,416,13,179,-0.060785655,FALSE,22.42990654,77.77777778,0,22.22222222
Portuma,8.987333114,0,0,354,30,6,319,-0.025387947,FALSE,8.987333114,100,0,0
BrightID,25.9065917,0,14.87632774,805,5591,22,648,-0.013702191,FALSE,40.78291944,63.52314169,0,36.47685831
InPoker,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
Adshares,1.537094596,0,0.043140638,272,32,7,213,-0.005492478,FALSE,1.580235234,97.26998629,0,2.730013706
Thales,119.0077604,0,4.718244067,2184,2103,61,1776,-0.052330365,FALSE,123.7260045,96.18653808,0,3.813461921
Foil Network,6.763797767,0,0,91,60,4,57,-0.074327448,FALSE,6.763797767,100,0,0
Songbird,218.9633518,0,25.2360551,2797,2717,76,2207,-0.06926253,FALSE,244.1994069,89.66580001,0,10.33419999
Tokel,0.366300366,0,0,36,7,2,14,-0.01017501,FALSE,0.366300366,100,0,0
BullionFX,2.882703777,0,2.882703777,121,59,5,100,0,FALSE,5.765407555,50,0,50
Juno,2642.228812,0,243.3046096,12190,24200,210,9506,-0.196794438,FALSE,2885.533422,91.56812367,0,8.431876331
Bitget,1772.224051,0,491.2493132,12522,13704,280,9190,-0.102297935,FALSE,2263.473364,78.2966603,0,21.7033397
Remitano,22.89449681,0,97.72727273,883,397,34,546,0.084748331,TRUE,120.6217695,18.98040204,0,81.01959796
Angel Protocol,0.092678406,0,0,46,1,1,33,-0.002014748,FALSE,0.092678406,100,0,0
StarTerra,98.29566584,0,12.76707548,4102,985,80,3743,-0.020850461,FALSE,111.0627413,88.50462781,0,11.49537219
Blockasset,1705.044705,0,166,6811,12826,137,4348,-0.225964573,FALSE,1871.044705,91.12795116,0,8.872048839
SuperRare,4.201747564,0,0.253807107,2014,60,28,1718,-0.001960248,FALSE,4.455554671,94.30358002,0,5.696419982
HAI DAMO,4.131308783,0,0,236,515,11,129,-0.017505546,FALSE,4.131308783,100,0,0
Sunny,1840.433582,0,166.768676,1452,33752,25,1190,-1.152661781,FALSE,2007.202258,91.69148623,0,8.308513768
WEYU,1458.228826,0,85.61058134,1860,12848,55,1008,-0.737966798,FALSE,1543.839408,94.45469646,0,5.54530354
dYdX,4797.303249,0,345.1366574,8522,55091,124,6680,-0.522432128,FALSE,5142.439907,93.28846494,0,6.711535062
DFyn,256.4990136,0,17.34314176,1016,1738,12,525,-0.235389638,FALSE,273.8421554,93.66673778,0,6.333262217
Notional,0.186395716,0,7.322654462,579,42,7,514,0.012325145,TRUE,7.509050178,2.482280869,0,97.51771913
Altair,3231.192523,0,252.7054994,3523,28071,102,2185,-0.84544054,FALSE,3483.898022,92.74647255,0,7.253527449
ShapeShift,1554.756357,0,154.4713296,9780,45814,211,7860,-0.143178428,FALSE,1709.227686,90.96250717,0,9.037492831
THORSwap,26.69088614,0,0.304645849,1098,287,25,870,-0.024031184,FALSE,26.99553199,98.87149529,0,1.128504707
VoltNFT,11.8786341,0,0,482,151,13,165,-0.024644469,FALSE,11.8786341,100,0,0
OpenOcean,8.550242818,0,0,663,97,26,444,-0.012896294,FALSE,8.550242818,100,0,0
NFTb,150.9520402,0,12.6681519,1757,1713,41,1195,-0.078704547,FALSE,163.6201921,92.25758646,0,7.742413539
hi,18817805.42,0,9827358.267,5356889,243334872,92005,4125965,-1.678296331,FALSE,28645163.69,65.6927837,0,34.3072163
TAP,144368.4823,0,88370.07192,71563,1893190,817,63610,-0.782505071,FALSE,232738.5542,62.03032531,0,37.96967469
Moonbet,788.798226,0,501.0590015,2063,43532,106,1422,-0.139476115,FALSE,1289.857227,61.15391759,0,38.84608241
Spar Finance,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
Connect Financial,96.5519523,0,21.95413079,1004,1283,33,751,-0.074300619,FALSE,118.5060831,81.47425835,0,18.52574165
Osmosis,4299.122106,0,393.1758656,16985,22327,277,14327,-0.229964453,FALSE,4692.297971,91.62082485,0,8.37917515
Pylon Protocol,79.45850971,0,6.207349192,6150,1404,109,5461,-0.011910758,FALSE,85.6658589,92.75399877,0,7.246001232
GemBites,0.248756219,0,0,15,2,1,8,-0.016583748,FALSE,0.248756219,100,0,0
EarnBet,1.38026225,0,0,232,20,8,170,-0.005949406,FALSE,1.38026225,100,0,0
Orion Money,33.19407323,0,6.52602371,911,521,12,824,-0.02927338,FALSE,39.72009694,83.56997033,0,16.43002967
Omni,2857.177821,0,4134.402811,18549,60891,258,15560,0.068856811,TRUE,6991.580631,40.86597826,0,59.13402174
EmiSwap,6.700167504,0,2.010050251,578,64,16,322,-0.00811439,FALSE,8.710217755,76.92307692,0,23.07692308
CRD Network,1.699876439,0,0,198,16,4,176,-0.008585235,FALSE,1.699876439,100,0,0
Instadapp,2513.352727,0,286.5131019,2805,20582,44,1406,-0.793882219,FALSE,2799.865829,89.76689887,0,10.23310113
Degenâs Farm,0,0,0,0,0,0,0,0,FALSE,0,0,0,0
Blockster,9.115970116,0,0.695517774,666,190,22,571,-0.012643322,FALSE,9.811487891,92.9111896,0,7.088810404
Skyward Finance,24.88151659,0,1.658767773,425,147,21,278,-0.054641762,FALSE,26.54028436,93.75,0,6.25
MoonEdge,417.3076923,0,53.84615385,2139,8463,93,1581,-0.169921243,FALSE,471.1538462,88.57142857,0,11.42857143
NEFTiPEDiA,0.307219662,0,0,11,2,1,2,-0.02792906,FALSE,0.307219662,100,0,0
Thorstarter,0.304645849,0,0,193,5,3,179,-0.001578476,FALSE,0.304645849,100,0,0
Arweave,29.93566654,0,202.4650496,1360,2165,29,1220,0.12685984,TRUE,232.4007161,12.88105607,0,87.11894393
APENFT,116.1026411,0,17.62254005,3430,2077,117,2753,-0.0287114,FALSE,133.7251812,86.82182376,0,13.17817624
EasyBake,267.1785029,0,400.7677543,227,9048,13,201,0.588498905,TRUE,667.9462572,40,0,60
Honeyswap,282.3001163,0,11.73740053,378,2535,7,308,-0.71577438,FALSE,294.0375168,96.00819628,0,3.991803718
