airdrop_name,positive,neutral,negative,total,total_words,positive_percentage,neutral_percentage,negative_percentage,scam_probability,is_scam
Phaver,5.737546890974045,0.41414961218833923,0.5028176307678223,6.654514133930206,94,86.22037274996974,6.223589038253937,7.5560382117763165,-0.055688609151130025,False
Elfin,11.62284204363823,0.5371073484420776,1.3777731955051422,13.53772258758545,963,85.85522393771586,3.967486739125703,10.177289323158439,-0.010638700776877556,False
Masa,4.0279331505298615,1.2960924208164215,11.084680825471878,16.40870639681816,2488,24.547536247652797,7.898809263037024,67.55365448931018,0.0028363133741728364,False
SpaceCatch,1.2886411547660828,0,1.4700806140899658,2.7587217688560486,123,46.71153029326477,0.0,53.28846970673523,0.001475117555478724,False
Mande Network,4.205802083015442,1.4117527604103088,2.1591625809669495,7.7767174243927,173,54.081971267509196,18.153581818238116,27.764446914252677,-0.011830286139008626,False
Xtremeverse,2.740764945745468,0.7051051557064056,0.5046669840812683,3.950537085533142,7518,69.37702105827948,17.848336579056532,12.774642362663997,-0.0002974325567523543,False
Fyde,5.836336672306061,12.987795174121857,28.589468240737915,47.41360008716583,2059,12.309414728213966,27.39255224291113,60.29803302887491,0.011050573855479287,False
Ekubo,44.58630904555321,10.299779281020164,11.885907471179962,66.77199579775333,1119,66.7739649127777,15.425297923125312,17.800737164096997,-0.029222878976204868,False
CAGA,11.728235185146332,1.7205546647310257,13.332163363695145,26.780953213572502,1794,43.79319545356025,6.424546023474079,49.78225852296567,0.0008940513815768187,False
Sanctum,34.00682830810547,20.720304399728775,73.67141538858414,128.39854809641838,6575,26.485368263330134,16.137491199798667,57.377140536871195,0.006032636818323752,False
zkPass,12.207475006580353,0,0.6310178637504578,12.83849287033081,160,95.08495373932315,0.0,4.915046260676844,-0.07235285714268684,False
My Lovely Planet,4.863981544971466,3.3110765516757965,3.6716313660144806,11.846689462661743,874,41.05772807079738,27.94938250142885,30.99288942777377,-0.0013642450560148575,False
Tabi,95.56970578432083,65.70983247458935,195.1166365146637,356.3961747735739,84711,26.81558124046598,18.437300152375713,54.747118607158306,0.0011751358233327769,False
Mode,1158.5487774014473,437.48450431227684,1442.264878988266,3038.29816070199,478165,38.13150376043962,14.39899842519726,47.469497814363116,0.0005933435144496537,False
Particle Network,9.978633463382721,2.796407252550125,3.7316433489322662,16.506684064865112,1131,60.45207762001389,16.941060006729924,22.606862373256188,-0.005523421851857166,False
XSwap,1.6377361416816711,0.5307045578956604,4.024265706539154,6.192706406116486,408,26.446210013510292,8.569832365562945,64.98395762092677,0.00584933716876834,False
ZeroLend,5.562621474266052,0,1.9133447110652924,7.475966185331345,135,74.40672330996519,0.0,25.593276690034823,-0.027031679727413035,False
